Timestamp,DeviceName,Mac,AX,AY,AZ,GX,GY,GZ,AngX,AngY,AngZ,HX,HY,HZ,Electric,Temp
2025-12-11 22:16:02.780,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.785,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.790,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.797,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.800,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.805,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.807,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.031,0.794,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.807,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.034,0.797,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.811,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.034,0.797,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.815,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.034,0.797,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.820,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.034,0.797,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.825,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.034,0.797,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.830,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.034,0.797,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.835,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.034,0.797,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
